
==========
== CUDA ==
==========

CUDA Version 12.9.1

Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.

This container image and its contents are governed by the NVIDIA Deep Learning Container License.
By pulling and using the container, you accept the terms and conditions of this license:
https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license

A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.

ggml_cuda_init: found 1 CUDA devices (Total VRAM: 8098 MiB):
  Device 0: NVIDIA GeForce GTX 1080, compute capability 6.1, VMM: yes, VRAM: 8098 MiB
Starting RPC server v4.0.2
  endpoint       : 127.0.0.1:50052
  local cache    : n/a
Devices:
  CUDA0: NVIDIA GeForce GTX 1080 (8098 MiB, 7299 MiB free)
  transport      : TCP
Accepted client connection
Client connection closed
Accepted client connection
Client connection closed
Accepted client connection
Client connection closed
Accepted client connection
Client connection closed
Accepted client connection
Client connection closed
Accepted client connection
rpc_trace event=set_tensor name=blk.6.attn_output.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=6673
rpc_trace event=set_tensor name=blk.6.ffn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=56
rpc_trace event=set_tensor name=blk.6.ffn_gate.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=16274
rpc_trace event=set_tensor name=blk.6.ffn_down.weight type=q4_K ne=13824,5120,1,1 offset=0 bytes=39813120 duration_us=17624
rpc_trace event=set_tensor name=blk.6.ffn_up.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=17944
rpc_trace event=set_tensor name=blk.7.attn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=95
rpc_trace event=set_tensor name=blk.7.attn_q.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=6966
rpc_trace event=set_tensor name=blk.7.attn_k.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=1073
rpc_trace event=set_tensor name=blk.7.attn_v.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=622
rpc_trace event=set_tensor name=blk.7.attn_q.bias type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=55
rpc_trace event=set_tensor name=blk.7.attn_k.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=5
rpc_trace event=set_tensor name=blk.7.attn_v.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=4
rpc_trace event=set_tensor name=blk.7.attn_output.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=6906
rpc_trace event=set_tensor name=blk.7.ffn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=90
rpc_trace event=set_tensor name=blk.7.ffn_gate.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=17099
rpc_trace event=set_tensor name=blk.7.ffn_down.weight type=q6_K ne=13824,5120,1,1 offset=0 bytes=58060800 duration_us=26677
rpc_trace event=set_tensor name=blk.7.ffn_up.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=16110
rpc_trace event=set_tensor name=blk.8.attn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=120
rpc_trace event=set_tensor name=blk.8.attn_q.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=7344
rpc_trace event=set_tensor name=blk.8.attn_k.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=1416
rpc_trace event=set_tensor name=blk.8.attn_v.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=572
rpc_trace event=set_tensor name=blk.8.attn_q.bias type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=57
rpc_trace event=set_tensor name=blk.8.attn_k.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=7
rpc_trace event=set_tensor name=blk.8.attn_v.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=7
rpc_trace event=set_tensor name=blk.8.attn_output.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=6706
rpc_trace event=set_tensor name=blk.8.ffn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=90
rpc_trace event=set_tensor name=blk.8.ffn_gate.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=16784
rpc_trace event=set_tensor name=blk.8.ffn_down.weight type=q4_K ne=13824,5120,1,1 offset=0 bytes=39813120 duration_us=15739
rpc_trace event=set_tensor name=blk.8.ffn_up.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=17186
rpc_trace event=set_tensor name=blk.9.attn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=122
rpc_trace event=set_tensor name=blk.9.attn_q.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=7102
rpc_trace event=set_tensor name=blk.9.attn_k.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=644
rpc_trace event=set_tensor name=blk.9.attn_v.weight type=q6_K ne=5120,1024,1,1 offset=0 bytes=4300800 duration_us=1803
rpc_trace event=set_tensor name=blk.9.attn_q.bias type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=57
rpc_trace event=set_tensor name=blk.9.attn_k.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=5
rpc_trace event=set_tensor name=blk.9.attn_v.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=5
rpc_trace event=set_tensor name=blk.9.attn_output.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=6031
rpc_trace event=set_tensor name=blk.9.ffn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=100
rpc_trace event=set_tensor name=blk.9.ffn_gate.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=16080
rpc_trace event=set_tensor name=blk.9.ffn_down.weight type=q4_K ne=13824,5120,1,1 offset=0 bytes=39813120 duration_us=18749
rpc_trace event=set_tensor name=blk.9.ffn_up.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=18685
rpc_trace event=set_tensor name=blk.10.attn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=133
rpc_trace event=set_tensor name=blk.10.attn_q.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=7212
rpc_trace event=set_tensor name=blk.10.attn_k.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=916
rpc_trace event=set_tensor name=blk.10.attn_v.weight type=q6_K ne=5120,1024,1,1 offset=0 bytes=4300800 duration_us=854
rpc_trace event=set_tensor name=blk.10.attn_q.bias type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=86
rpc_trace event=set_tensor name=blk.10.attn_k.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=10
rpc_trace event=set_tensor name=blk.10.attn_v.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=11
rpc_trace event=set_tensor name=blk.10.attn_output.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=5321
rpc_trace event=set_tensor name=blk.10.ffn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=91
rpc_trace event=set_tensor name=blk.10.ffn_gate.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=16385
rpc_trace event=set_tensor name=blk.10.ffn_down.weight type=q6_K ne=13824,5120,1,1 offset=0 bytes=58060800 duration_us=24479
rpc_trace event=set_tensor name=blk.10.ffn_up.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=15814
rpc_trace event=set_tensor name=blk.11.attn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=111
rpc_trace event=set_tensor name=blk.11.attn_q.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=7119
rpc_trace event=set_tensor name=blk.11.attn_k.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=560
rpc_trace event=set_tensor name=blk.11.attn_v.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=591
rpc_trace event=set_tensor name=blk.11.attn_q.bias type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=82
rpc_trace event=set_tensor name=blk.11.attn_k.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=11
rpc_trace event=set_tensor name=blk.11.attn_v.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=10
rpc_trace event=set_tensor name=blk.11.attn_output.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=6566
rpc_trace event=set_tensor name=blk.11.ffn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=55
rpc_trace event=set_tensor name=blk.11.ffn_gate.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=15303
rpc_trace event=set_tensor name=blk.11.ffn_down.weight type=q6_K ne=13824,5120,1,1 offset=0 bytes=58060800 duration_us=26061
rpc_trace event=set_tensor name=blk.11.ffn_up.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=17806
rpc_trace event=set_tensor name=blk.12.attn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=115
rpc_trace event=set_tensor name=blk.12.attn_q.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=6915
rpc_trace event=set_tensor name=blk.12.attn_k.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=1259
rpc_trace event=set_tensor name=blk.12.attn_v.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=632
rpc_trace event=set_tensor name=blk.12.attn_q.bias type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=53
rpc_trace event=set_tensor name=blk.12.attn_k.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=5
rpc_trace event=set_tensor name=blk.12.attn_v.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=5
rpc_trace event=set_tensor name=blk.12.attn_output.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=6852
